[1.0, 0.06499062557211253, 0.0027853017754497986, 0.12305977195916738, 0.15437985587695247, 0.7001586931027574, 0.02825099109186536, 0.16524051244219512, 0.17009469237296804, 0.1479263827020067, 0.4141814245632443, 0.057630437556684996, 0.04229376320804487, 0.03343624658058399, 0.07928299219953643, 0.045245855087054615, 0.06905216139715539, 0.1230582151536578, 0.033856995671618685, 0.6738894426778992, 0.7051692192303076, 0.03470283490856887, -0.0017229646257880147]

[0.06499062557211253, 1.0, 0.19398638581672153, 0.5012193919087231, 0.4195580826917919, 0.10146086226453556, 0.3007836999394932, 0.2125977265555376, 0.10779464096400736, 0.33946105640115415, 0.2414497987022999, 0.3700291764146205, 0.12742037352842586, -0.034457783127960426, 0.44737209273552236, 0.3818099454785225, 0.14190181064713742, 0.3331492827511647, 0.39734800405385884, 0.06572510076346041, 0.06380680331266966, 0.258504445408244, 0.25587098003667713]

[0.0027853017754497986, 0.1939863858167215, 1.0, 0.12295996035294952, 0.06465444605883278, -0.004427438842042633, 0.20251101791918966, -0.031126489127324415, 0.006913395953242084, 0.02208783621652524, 0.1424763161448881, 0.21248945569958225, 0.015416208441488688, -0.08173359544776691, 0.27126329575519154, 0.25631982270300535, -0.11031897553249606, 0.01896071116952371, 0.2457014670109855, 0.01382410686830205, 0.008401420248209512, 0.29052701351750265, 0.2564184581294394]

[0.12305977195916738, 0.5012193919087231, 0.12295996035294954, 1.0, 0.5177781302562494, 0.14127503837304659, 0.20842018008628058, 0.34249663480493864, 0.18376971368558, 0.4658447785341633, 0.22056620980051594, 0.28527601258626906, 0.11574026318475439, -0.0010655754546631988, 0.409478596392616, 0.24355736752978976, 0.1480927095708346, 0.4392808563752203, 0.3255681579349354, 0.1051683453796152, 0.10861697855074932, 0.16782556773874877, 0.16463476850102396]

[0.15437985587695247, 0.41955808269179196, 0.06465444605883278, 0.5177781302562494, 1.0, 0.1947785256831335, 0.14476822498408085, 0.42557721736861037, 0.26616335343212644, 0.5350001231695357, 0.2536283116893255, 0.2528193993287648, 0.09568403612452933, -0.003075421810956004, 0.4207710856074524, 0.2031601902380978, 0.11184955915336635, 0.4732378730951532, 0.2610590714613846, 0.1460974726773529, 0.1417254127188153, 0.14327142222089093, 0.12341121417624784]

[0.7001586931027572, 0.10146086226453557, -0.004427438842042633, 0.14127503837304659, 0.1947785256831335, 1.0, 0.03771574480804051, 0.19556812449897618, 0.2694582667227409, 0.20379899003971905, 0.4356735687881386, 0.09329961438602113, 0.06613035949933033, 0.04239940544918185, 0.09922978782192679, 0.08908848145352131, 0.08529522316117451, 0.17130571327627864, 0.06141264110793851, 0.6198223593386037, 0.68246928394103, 0.07241303923450981, 0.01778107069192305]

[0.02825099109186536, 0.30078369993949317, 0.20251101791918966, 0.2084201800862806, 0.14476822498408085, 0.03771574480804051, 1.0, 0.01767538862900352, 0.012787496552988761, 0.09771286588651983, 0.11706237643012075, 0.2644842680276324, 0.09271754970076773, -0.03763419373008717, 0.2517575813508372, 0.3461648152380972, 0.05212144131089877, 0.16952876249284837, 0.2575375468286801, 0.025184718087790395, 0.021436605687025212, 0.23275023478964602, 0.15705958925964936]

[0.16524051244219512, 0.2125977265555376, -0.031126489127324415, 0.3424966348049386, 0.4255772173686104, 0.19556812449897615, 0.017675388629003523, 0.9999999999999999, 0.3320764908253456, 0.5302916015513126, 0.24442735570314864, 0.05773745683001566, 0.07591247848704029, 0.07237670375816029, 0.28845682894753977, 0.011697560146461271, 0.1436149542098124, 0.41421343876378613, 0.05108709677970222, 0.172223205087832, 0.16020124519948073, -0.0014200109997119172, -0.03025810927440537]

[0.17009469237296804, 0.10779464096400736, 0.006913395953242084, 0.18376971368558, 0.26616335343212644, 0.2694582667227409, 0.012787496552988761, 0.3320764908253456, 1.0, 0.3234191176650541, 0.27373405688133445, 0.06602437611833746, 0.046826795025323914, 0.04935931996937301, 0.19294566897852292, 0.03830891793796203, 0.07862586125565388, 0.2206046009912191, 0.055579954420780224, 0.21681580757077246, 0.15987354643052937, 0.03716374956483891, 0.005778874280137344]

[0.1479263827020067, 0.33946105640115415, 0.02208783621652524, 0.46584477853416323, 0.5350001231695357, 0.20379899003971905, 0.09771286588651984, 0.5302916015513127, 0.32341911766505405, 1.0, 0.26621178071974594, 0.17535940509842893, 0.08665340668549974, 0.03485166563295126, 0.40460578035029454, 0.13512089622454165, 0.1276491696025375, 0.4560812019228857, 0.17585010405471047, 0.1585885508587199, 0.15395972075213465, 0.07138604544574914, 0.07616233637689508]

[0.4141814245632443, 0.2414497987022999, 0.1424763161448881, 0.22056620980051594, 0.2536283116893255, 0.4356735687881387, 0.11706237643012075, 0.24442735570314864, 0.27373405688133445, 0.26621178071974594, 1.0, 0.20636118276633827, 0.05584213386884792, -0.00013967513392133896, 0.3865776375504788, 0.16769766504693207, 0.04113660978591549, 0.19962816279662512, 0.18080453322658374, 0.3822830599971494, 0.37549221654328746, 0.169764731766716, 0.09415182361872403]

